"Subject","tBodyAccmeanX","tBodyAccmeanY","tBodyAccmeanZ","tBodyAccstdX","tBodyAccstdY","tBodyAccstdZ","ActivityName"
20,0.27495909,-0.016390188,-0.10762183,-0.99676258,-0.99038388,-0.99068828,"LAYING"
20,0.27408448,-0.017380837,-0.11088213,-0.99778946,-0.99273814,-0.9876274,"LAYING"
20,0.27850625,-0.016923844,-0.1126028,-0.99527328,-0.99017248,-0.9868723,"LAYING"
20,-0.47255704,0.036756512,-0.05959694,-0.25556596,-0.66177362,-0.84663764,"LAYING"
20,0.26147751,-0.015337117,-0.11082024,-0.9939453,-0.98658098,-0.99097541,"LAYING"
20,0.2416543,-0.0099194675,-0.12210995,-0.98557791,-0.9703377,-0.9817916,"LAYING"
20,0.23461795,-0.0080258212,-0.12883622,-0.98322337,-0.97132184,-0.98614488,"LAYING"
20,0.19724084,-0.02165594,-0.079829927,-0.93427952,-0.93026315,-0.87275073,"LAYING"
20,0.27882424,-0.017439283,-0.1072171,-0.99646128,-0.99384793,-0.98404716,"LAYING"
20,0.23479329,-0.018207291,-0.10128409,-0.95700319,-0.96265371,-0.91707607,"LAYING"
20,0.27314971,-0.01708843,-0.11340174,-0.98924695,-0.97999095,-0.98491921,"LAYING"
20,0.26845987,-0.018653166,-0.10848237,-0.98802947,-0.97501012,-0.98174282,"LAYING"
20,0.27301317,-0.019450951,-0.10446765,-0.99128547,-0.98352618,-0.99073319,"LAYING"
20,0.27906071,-0.017191752,-0.10860044,-0.99233205,-0.99064111,-0.9923285,"LAYING"
20,0.28045169,-0.0156851,-0.11034101,-0.98984642,-0.99336617,-0.9864939,"LAYING"
20,0.27311678,-0.017114358,-0.10699413,-0.98335502,-0.99010729,-0.98506315,"LAYING"
20,0.28576771,-0.063035304,-0.0074547906,-0.95010488,-0.77411387,-0.78686915,"LAYING"
20,0.24629052,-0.015862467,-0.1022761,-0.96665105,-0.92531762,-0.93800243,"LAYING"
20,0.22952004,-0.023986638,-0.091180425,-0.98572068,-0.96334611,-0.96883882,"LAYING"
20,0.22968976,-0.021353244,-0.096718132,-0.9898483,-0.98058023,-0.97801518,"LAYING"
20,0.24717033,-0.015763317,-0.10994553,-0.98502525,-0.99207768,-0.99283527,"LAYING"
20,-0.59200434,0.14698327,0.052560771,-0.42436336,-0.22019354,-0.70417659,"LAYING"
20,0.23922349,-0.031476683,-0.10547274,-0.89572975,-0.91020046,-0.94404409,"LAYING"
20,0.30756021,-0.015544693,-0.12270115,-0.97572269,-0.96584237,-0.97224721,"LAYING"
20,0.27014101,-0.012599132,-0.1127965,-0.98555925,-0.98711424,-0.97306378,"LAYING"
20,0.24892686,-0.015164196,-0.10311529,-0.99155436,-0.99050954,-0.98881652,"LAYING"
20,0.25643104,-0.017199647,-0.1032866,-0.98911303,-0.98640622,-0.99155069,"LAYING"
20,0.25650293,-0.016715755,-0.10488152,-0.98839149,-0.98379186,-0.98854737,"LAYING"
20,0.27481608,-0.019172606,-0.1061073,-0.98938732,-0.98643346,-0.98611953,"LAYING"
20,0.27852462,-0.017440357,-0.10691166,-0.99431726,-0.99286032,-0.99017398,"LAYING"
20,0.27300007,-0.019130508,-0.10291364,-0.99140585,-0.98976308,-0.9919266,"LAYING"
20,0.27418838,-0.013726535,-0.10596024,-0.99811689,-0.99428499,-0.98564895,"SITTING"
20,0.27684565,-0.016135177,-0.10571234,-0.9991586,-0.9915614,-0.98887274,"SITTING"
20,0.2777707,-0.01893374,-0.10246806,-0.99812737,-0.99341515,-0.97972604,"SITTING"
20,0.27887714,-0.019811593,-0.10608102,-0.99891069,-0.99393288,-0.98267431,"SITTING"
20,0.27809743,-0.015552885,-0.10513955,-0.99960647,-0.99015631,-0.98319053,"SITTING"
20,0.27727287,-0.016560625,-0.10080769,-0.99846591,-0.99360039,-0.98207599,"SITTING"
20,0.28175973,-0.021476827,-0.0758912,-0.99345083,-0.97101411,-0.94580922,"SITTING"
20,0.22853332,0.085512993,-0.045229986,-0.92760037,-0.26386551,-0.52441658,"SITTING"
20,0.31281257,-0.039882655,-0.18719592,-0.97809132,-0.87665784,-0.86503706,"SITTING"
20,0.2752249,-0.010685141,-0.097113922,-0.98105799,-0.94174537,-0.94590609,"SITTING"
20,0.26297821,-0.016029626,-0.082818281,-0.99241251,-0.96728538,-0.97714712,"SITTING"
20,0.28028164,-0.031042297,-0.11409552,-0.98383414,-0.9065383,-0.89130918,"SITTING"
20,0.26781533,-0.032277589,-0.079505982,-0.99042133,-0.89150484,-0.95921835,"SITTING"
20,0.27674841,-0.010856155,-0.08339035,-0.99133461,-0.96834539,-0.93257532,"SITTING"
20,0.27207439,-0.015422786,-0.051672717,-0.98978778,-0.9743717,-0.92429228,"SITTING"
20,0.27713114,0.0010448868,-0.1561242,-0.9701577,-0.9344443,-0.91681433,"SITTING"
20,0.27945888,-0.029818877,-0.073836808,-0.96659452,-0.82712784,-0.80765319,"SITTING"
20,0.27907616,-0.03016656,-0.062673475,-0.97563331,-0.8291096,-0.83502571,"SITTING"
20,0.27754209,-0.029861682,-0.097546267,-0.99222613,-0.96931494,-0.96634904,"SITTING"
20,0.27327275,-0.011318135,-0.10941574,-0.98604296,-0.94290623,-0.96461581,"SITTING"
20,0.26712427,-0.0065459997,-0.10515867,-0.99341531,-0.95953183,-0.98266364,"SITTING"
20,0.27441956,-0.017406317,-0.10921714,-0.99521031,-0.97546177,-0.9854956,"SITTING"
20,0.26944664,-0.01329572,-0.075957448,-0.9933314,-0.98463288,-0.92634616,"SITTING"
20,0.27919025,-0.016995423,-0.12063419,-0.99648517,-0.99277749,-0.9829783,"SITTING"
20,0.27940776,-0.017046747,-0.1146589,-0.99904751,-0.99083423,-0.98276711,"SITTING"
20,0.27549904,-0.00039428807,-0.15372324,-0.96528803,-0.91210042,-0.89816865,"SITTING"
20,0.27233165,-0.0082778682,-0.15498416,-0.96333878,-0.93183683,-0.88704012,"SITTING"
20,0.28057621,-0.0098881119,-0.092730882,-0.97871074,-0.96462227,-0.88960117,"SITTING"
20,0.27587123,-0.019981047,-0.11993344,-0.99191118,-0.9499403,-0.91875962,"SITTING"
20,0.27461647,-0.0054985834,-0.14048385,-0.99500738,-0.96986057,-0.93321681,"SITTING"
20,0.27774373,-0.010012272,-0.10177762,-0.99654446,-0.97193879,-0.94580591,"SITTING"
20,0.28084703,-0.014479064,-0.083929581,-0.99250281,-0.96873747,-0.97018144,"SITTING"
20,0.27368078,-0.017700423,-0.10261749,-0.99667496,-0.98765898,-0.99218992,"SITTING"
20,0.27771823,-0.019736454,-0.10419396,-0.99802332,-0.98619347,-0.99341462,"SITTING"
20,0.2779879,-0.016370392,-0.11134549,-0.98486947,-0.94347192,-0.93328451,"SITTING"
20,0.25762191,0.02340839,-0.014782173,-0.92237265,-0.70451226,-0.77911345,"SITTING"
20,0.26463599,-0.0097173318,-0.088475628,-0.98529028,-0.94875124,-0.86815667,"SITTING"
20,0.2642618,-0.0091472989,-0.066946883,-0.98963738,-0.97418089,-0.92464138,"SITTING"
20,0.27947353,-0.0076119712,-0.079919089,-0.99450559,-0.96876689,-0.95937254,"SITTING"
20,0.28013555,-0.02071159,-0.08762522,-0.99344807,-0.96625587,-0.9702386,"SITTING"
20,0.27773595,-0.021585259,-0.099404745,-0.9802239,-0.96292562,-0.95036777,"SITTING"
20,0.27405488,-0.01352295,-0.13684678,-0.97907178,-0.96252858,-0.96327871,"SITTING"
20,0.28761803,-0.016910412,-0.14575505,-0.98112902,-0.93634696,-0.90580566,"SITTING"
20,0.27104734,-0.013911309,-0.080672007,-0.99015655,-0.98092809,-0.96755658,"SITTING"
20,0.2791638,-0.011314823,-0.10965597,-0.97069948,-0.88897887,-0.89828712,"SITTING"
20,0.2830652,-0.002634705,-0.10801449,-0.98015011,-0.95740786,-0.91160333,"SITTING"
20,0.2749233,-0.016150041,-0.10843466,-0.99713818,-0.98892565,-0.98897604,"SITTING"
20,0.27651085,-0.018810034,-0.11987133,-0.95329921,-0.78065367,-0.87999705,"SITTING"
20,0.27919596,-0.018260765,-0.10337552,-0.99695453,-0.98295908,-0.98823871,"SITTING"
20,0.27566978,-0.013831277,-0.10410622,-0.99557566,-0.99164186,-0.9898329,"SITTING"
20,0.27006221,-0.013802692,-0.10177667,-0.99601492,-0.99169749,-0.99047599,"SITTING"
20,0.27678086,-0.016821386,-0.11024156,-0.99799113,-0.99332476,-0.99144582,"SITTING"
20,0.42805651,-0.027894287,-0.42723163,-0.82339134,-0.75217051,-0.31893855,"SITTING"
20,0.26964991,-0.014028664,-0.10438142,-0.99535991,-0.99708864,-0.99321327,"SITTING"
20,0.27605442,-0.015738871,-0.10805768,-0.99768388,-0.99476747,-0.99130581,"SITTING"
20,0.26422343,-0.01008599,-0.096053553,-0.97667448,-0.94442343,-0.92659216,"SITTING"
20,0.27688039,-0.021854162,-0.088907453,-0.98071126,-0.96546193,-0.96559585,"SITTING"
20,0.27063663,-0.020683644,-0.097366248,-0.98326994,-0.97191952,-0.97812053,"SITTING"
20,0.27438232,-0.015641081,-0.1001346,-0.99508259,-0.98831773,-0.99179411,"SITTING"
20,0.27304558,-0.0097501515,-0.097705853,-0.99784019,-0.98344313,-0.98995082,"SITTING"
20,0.30329198,-0.032727646,-0.18592336,-0.95041549,-0.75280067,-0.88861993,"SITTING"
20,0.29044568,-0.030219201,-0.14730598,-0.96921776,-0.84810385,-0.87391334,"SITTING"
20,0.27808866,-0.017323788,-0.10520732,-0.99671288,-0.99313225,-0.99134968,"SITTING"
20,0.27802772,-0.01620712,-0.10442389,-0.99649759,-0.98831158,-0.99160215,"SITTING"
20,0.28050625,-0.025998538,-0.10274743,-0.98095683,-0.95127921,-0.94636411,"SITTING"
20,0.27153012,-0.0255951,-0.087020137,-0.98453785,-0.96131126,-0.96600214,"SITTING"
20,0.27383497,-0.019400046,-0.10007422,-0.96780563,-0.86035657,-0.93941895,"STANDING"
20,0.27500856,-0.023393342,-0.11346593,-0.97355413,-0.91630374,-0.95515734,"STANDING"
20,0.27454268,-0.050064143,-0.10796268,-0.97621762,-0.814848,-0.92364574,"STANDING"
20,0.28925525,0.027506445,-0.076312071,-0.97931691,-0.82959267,-0.88755218,"STANDING"
20,0.28868303,0.043617112,-0.042253282,-0.89828279,-0.76729912,-0.82793475,"STANDING"
20,0.25374609,-0.034599516,-0.092834058,-0.93403949,-0.70795446,-0.85610597,"STANDING"
20,0.28770373,-0.0079533475,-0.11522729,-0.95252192,-0.8246956,-0.84564068,"STANDING"
20,0.28801815,-0.0013009778,-0.075000286,-0.89617079,-0.77660776,-0.69120219,"STANDING"
20,0.28589089,-0.0087063878,-0.094392175,-0.8960972,-0.80303486,-0.6833363,"STANDING"
20,0.30054695,-0.006639668,-0.1435155,-0.97332673,-0.91317145,-0.92388288,"STANDING"
20,0.27419198,-0.021761617,-0.10232441,-0.99407171,-0.9775873,-0.97444276,"STANDING"
20,0.28075961,-0.011321918,-0.10330193,-0.98874939,-0.94009593,-0.95770432,"STANDING"
20,0.38147218,0.050494564,0.069103396,-0.83648929,-0.58425876,-0.74893499,"STANDING"
20,0.26699524,-0.019578294,0.074625401,-0.88956956,-0.78900176,-0.76911018,"STANDING"
20,0.31286197,0.0036755843,-0.050114801,-0.97184448,-0.93761506,-0.90636099,"STANDING"
20,0.27665104,-0.017916053,-0.10839934,-0.98421073,-0.95219158,-0.97533164,"STANDING"
20,0.27170757,-0.019557682,-0.13224408,-0.97305048,-0.91551777,-0.93765472,"STANDING"
20,0.28071945,-0.015801602,-0.14428136,-0.97042395,-0.90162602,-0.93086493,"STANDING"
20,0.27479915,-0.024267524,-0.13719323,-0.9800845,-0.93496247,-0.96052227,"STANDING"
20,0.27882341,-0.015603714,-0.10482872,-0.98433821,-0.94642234,-0.95248449,"STANDING"
20,0.2957867,-0.0011846421,-0.086496572,-0.98467647,-0.95250344,-0.97050177,"STANDING"
20,0.30059531,0.0017353919,-0.12405118,-0.98176787,-0.92486688,-0.94022425,"STANDING"
20,0.30427627,0.0083390429,-0.11687116,-0.97842069,-0.90339178,-0.92928129,"STANDING"
20,0.28218376,-0.012229927,-0.092763614,-0.97871313,-0.8942372,-0.97522876,"STANDING"
20,0.26335273,-0.030942527,-0.10628769,-0.99302565,-0.95974213,-0.98963851,"STANDING"
20,0.28104783,-0.014212644,-0.10581334,-0.99221528,-0.96788631,-0.98840482,"STANDING"
20,0.27424209,-0.020836805,-0.11432459,-0.98815183,-0.95305447,-0.98465545,"STANDING"
20,0.2730599,-0.039084577,-0.13248081,-0.89754736,-0.68270513,-0.7662385,"STANDING"
20,0.26780563,-0.077391933,-0.18526714,-0.98337579,-0.82123351,-0.89946126,"STANDING"
20,0.27708505,-0.016679517,-0.07605856,-0.9953223,-0.89355905,-0.89339833,"STANDING"
20,0.27939952,-0.0041880506,-0.076309171,-0.9948973,-0.94503372,-0.88542828,"STANDING"
20,0.27783859,-0.017440874,-0.12833646,-0.99015807,-0.96002777,-0.94663399,"STANDING"
20,0.2790715,-0.016881588,-0.11901482,-0.98962801,-0.92166404,-0.94934513,"STANDING"
20,0.27772158,-0.019073797,-0.11008222,-0.97773943,-0.81330073,-0.93167099,"STANDING"
20,0.27538803,-0.021688748,-0.11499425,-0.97323762,-0.8179717,-0.93701105,"STANDING"
20,0.27550911,-0.027161801,-0.14448422,-0.98174909,-0.8825779,-0.94561531,"STANDING"
20,0.28104231,-0.01521349,-0.13533224,-0.97859751,-0.85899219,-0.92112543,"STANDING"
20,0.28097006,-0.0024690057,-0.075275818,-0.97997301,-0.87187676,-0.90940938,"STANDING"
20,0.27221735,-0.024440715,-0.080308375,-0.98724891,-0.81902715,-0.89719862,"STANDING"
20,0.27186583,-0.022210875,-0.06981069,-0.97205752,-0.80008243,-0.85793344,"STANDING"
20,0.27717984,-0.032902938,-0.065472481,-0.98841914,-0.88968502,-0.93007898,"STANDING"
20,0.28058264,0.00064765182,-0.11314803,-0.99423133,-0.8762285,-0.9739425,"STANDING"
20,0.27929513,0.0014152784,-0.10302303,-0.99549401,-0.88995859,-0.96325233,"STANDING"
20,0.27746257,-0.0040097758,-0.085754226,-0.99688765,-0.94961248,-0.98332287,"STANDING"
20,0.27807579,-0.016084649,-0.10292536,-0.99656101,-0.93845904,-0.9764166,"STANDING"
20,0.27557758,-0.033599874,-0.12093265,-0.99785196,-0.94873276,-0.97378,"STANDING"
20,0.27256925,-0.025293422,-0.11174066,-0.99339534,-0.92531483,-0.95985389,"STANDING"
20,0.26641035,-0.044333895,-0.08642705,-0.99015301,-0.88107324,-0.9694048,"STANDING"
20,0.26601834,-0.045605186,-0.083489015,-0.99292433,-0.89801461,-0.96891749,"STANDING"
20,0.27607492,-0.017488924,-0.10854144,-0.99588412,-0.98073834,-0.96317874,"STANDING"
20,0.27743766,-0.018812647,-0.1156528,-0.998162,-0.98544739,-0.98191324,"STANDING"
20,0.27823674,-0.013598747,-0.10491033,-0.99756957,-0.97851119,-0.98500161,"STANDING"
20,0.27749141,-0.016006856,-0.10677044,-0.99525193,-0.96253078,-0.98179064,"STANDING"
20,0.27115701,-0.023285084,-0.098457058,-0.99551721,-0.96113807,-0.97714394,"STANDING"
20,0.27456969,-0.019564165,-0.095986791,-0.99690248,-0.97170071,-0.98561544,"STANDING"
20,0.28167494,-0.011635512,-0.10851916,-0.99795155,-0.98360846,-0.98953938,"STANDING"
20,0.28176178,-0.010358686,-0.11452472,-0.99710762,-0.98035602,-0.98387546,"STANDING"
20,0.27699583,-0.016136861,-0.10928396,-0.99457826,-0.96603088,-0.96012096,"STANDING"
20,0.27399987,-0.021070347,-0.096872076,-0.98247364,-0.88192475,-0.94482691,"STANDING"
20,0.26779776,-0.024435608,-0.035425988,-0.97217586,-0.83976748,-0.89197753,"STANDING"
20,0.18895351,-0.093564806,-0.05223458,-0.88897054,-0.6706032,-0.80757735,"STANDING"
20,0.25166352,-0.042181194,-0.020486008,-0.90106585,-0.62177738,-0.80765614,"STANDING"
20,0.30719443,0.0058240619,-0.10763201,-0.90601903,-0.79916259,-0.83859862,"STANDING"
20,0.2546126,-0.041327615,-0.14799527,-0.9176881,-0.87833804,-0.90297421,"STANDING"
20,0.28073498,-0.013256907,-0.10577993,-0.97430858,-0.91507116,-0.90876684,"STANDING"
20,0.26784317,-0.026526435,-0.13565183,-0.96690624,-0.8728322,-0.89772375,"STANDING"
20,0.27653344,-0.017161576,-0.090308929,-0.94354876,-0.71993013,-0.92899091,"STANDING"
20,0.29079962,-0.03388875,-0.1801664,-0.89469051,-0.72491921,-0.79613909,"STANDING"
20,0.29793157,-0.0019919631,-0.14646803,-0.90001314,-0.74896399,-0.89804687,"STANDING"
20,0.29804513,0.0018925793,-0.099531777,-0.98792928,-0.9310899,-0.97461142,"STANDING"
20,0.20504269,-0.084072627,-0.14433133,-0.88159621,-0.81472416,-0.52272774,"STANDING"
20,0.27797192,-0.022012655,-0.11034216,-0.98220239,-0.91440139,-0.93332075,"STANDING"
20,0.28524731,-0.012816517,-0.12625647,-0.97322817,-0.86743601,-0.93262133,"STANDING"
20,0.25194104,-0.026413507,-0.10725117,-0.10069472,0.35550174,-0.10793099,"WALKING"
20,0.25768621,0.0026938709,-0.091267229,-0.27297871,0.30777892,-0.14319785,"WALKING"
20,0.23740222,0.0193144,-0.049836732,-0.1579259,0.35761009,-0.18335207,"WALKING"
20,0.38754091,-0.03417164,-0.13176108,-0.16511634,0.3507442,-0.1047345,"WALKING"
20,0.2706278,-0.010272506,-0.089304855,-0.31907664,0.26840562,-0.13016868,"WALKING"
20,0.21759441,-0.012164304,-0.11158377,-0.31780296,0.27793884,-0.13646967,"WALKING"
20,0.3262592,0.015063735,-0.11272865,-0.3503113,0.35516908,-0.13927076,"WALKING"
20,0.21288325,-0.040077079,-0.16076594,-0.33718496,0.24012642,-0.16868447,"WALKING"
20,0.32403503,-0.0086344887,-0.069813313,-0.28331508,0.37829091,-0.071808538,"WALKING"
20,0.28182212,-0.050143279,-0.11216849,-0.25913342,0.34997991,-0.12297694,"WALKING"
20,0.349237,-0.020092456,-0.0994859,-0.33603092,0.37458803,-0.1126801,"WALKING"
20,0.30659211,-0.040754704,-0.13068552,-0.2394578,0.35883473,-0.12431159,"WALKING"
20,0.19163174,-0.047056656,-0.21037707,-0.20367912,0.31284552,-0.10618618,"WALKING"
20,0.20732943,0.003954743,-0.10325135,-0.21337867,0.26451495,-0.13338943,"WALKING"
20,0.28794186,-0.020799102,-0.087880085,-0.24302542,0.28523794,-0.14706858,"WALKING"
20,0.29199082,-0.033700304,-0.12229006,-0.28917906,0.30045702,-0.14380218,"WALKING"
20,0.18595573,-0.050558653,-0.11750003,-0.25462238,0.18147777,-0.15275108,"WALKING"
20,0.3058569,-0.022279937,-0.14683832,-0.21169722,0.38713005,0.014520669,"WALKING"
20,0.34171727,-0.029329374,-0.14196855,-0.24052322,0.44197712,-0.096531937,"WALKING"
20,0.24264884,-0.010047346,-0.13410009,-0.19011162,0.40451525,-0.11914786,"WALKING"
20,0.22699108,0.014083843,-0.074937174,-0.081781465,0.65323808,-0.27261416,"WALKING"
20,0.28038323,-0.010544196,-0.1111664,-0.15887205,0.68990861,-0.32958834,"WALKING"
20,0.32887107,0.024099612,-0.096692245,-0.24791921,0.38260017,-0.39544505,"WALKING"
20,0.29972864,-0.038455029,-0.12186515,-0.14551915,0.54694389,-0.34205883,"WALKING"
20,0.27094471,-0.019280431,-0.077713748,-0.1636579,0.54895621,-0.34875464,"WALKING"
20,0.27175777,-0.06083631,-0.11985845,-0.20745905,0.50577123,-0.37221009,"WALKING"
20,0.25325478,0.030576542,-0.12613542,-0.26991976,0.6406823,-0.4010216,"WALKING"
20,0.35974193,-0.0093337505,-0.090445267,-0.092333155,1,-0.26894262,"WALKING"
20,0.26163924,-0.0078059903,-0.1313777,-0.11658454,0.94473361,-0.31027809,"WALKING"
20,0.25004741,-0.071840684,-0.088598552,-0.15192163,0.65214535,-0.33008093,"WALKING"
20,0.25311853,0.0061723573,-0.10077572,-0.20946287,0.48358395,-0.37178272,"WALKING"
20,0.26110829,-0.0091733464,-0.13468718,-0.070385077,0.68433104,-0.33826642,"WALKING"
20,0.2970299,-0.015166721,-0.078845307,-0.09894498,0.61004568,-0.33867707,"WALKING"
20,0.27528064,0.021739035,-0.10072718,-0.095971574,0.70030514,-0.28148056,"WALKING"
20,0.27887219,-0.0012358244,-0.094317114,-0.12882506,0.70062834,-0.30640772,"WALKING"
20,0.19304071,-0.0097692172,-0.14789921,-0.39045822,0.11503358,-0.23059896,"WALKING"
20,0.30223587,-0.038115273,-0.098104085,-0.33347299,0.20214379,-0.23277094,"WALKING"
20,0.26883746,-0.056472493,-0.13664441,-0.29543358,0.23345982,-0.23231691,"WALKING"
20,0.22044189,-0.0026843092,-0.12343959,-0.34384198,0.24115225,-0.23169913,"WALKING"
20,0.27245707,0.013753493,-0.10192633,-0.37262,0.21296769,-0.18584103,"WALKING"
20,0.35605953,-0.012290184,-0.12032196,-0.22212215,0.74951602,-0.42137258,"WALKING"
20,0.33381163,-0.031514922,-0.092170164,-0.17073592,0.73091206,-0.29042526,"WALKING"
20,0.18471141,-0.068593319,-0.11861273,-0.12013761,0.72725016,-0.30994941,"WALKING"
20,0.20572711,-0.069876073,-0.11740084,-0.14101242,0.73490813,-0.3438454,"WALKING"
20,0.29457873,-0.037653172,-0.1163737,-0.34525734,0.17898517,-0.13203414,"WALKING"
20,0.32377976,-0.024764981,-0.13353756,-0.27942586,0.28700966,-0.12463398,"WALKING"
20,0.27960747,-0.058221706,-0.13005582,-0.033534717,0.87009049,-0.28572984,"WALKING"
20,0.19060765,-0.038960658,-0.1069849,-0.080904142,0.8819211,-0.30812046,"WALKING"
20,0.3513643,-0.012586632,-0.098116222,-0.069312237,0.98010628,-0.26171424,"WALKING"
20,0.23442991,-0.022002116,-0.15301293,-0.044107526,0.95190279,-0.30170423,"WALKING"
20,0.24290236,-0.048978562,-0.11691207,-0.15830277,0.58400554,-0.335137,"WALKING"
20,0.24898839,-0.054484698,-0.094429362,-0.069987616,0.5945063,-0.29863951,"WALKING_DOWNSTAIRS"
20,0.34429328,0.02578139,-0.1330364,-0.054668244,0.71524097,-0.29947665,"WALKING_DOWNSTAIRS"
20,0.41637913,0.06660064,-0.073188688,-0.014883236,0.82225536,-0.26197756,"WALKING_DOWNSTAIRS"
20,0.28496683,-0.052876734,-0.10288046,-0.089141634,0.50880026,-0.30161084,"WALKING_DOWNSTAIRS"
20,0.097256431,-0.026759697,-0.08157404,0.21358062,0.94949518,-0.19831316,"WALKING_DOWNSTAIRS"
20,0.4355363,-0.012498626,-0.036246868,0.1892569,0.76921964,-0.25129107,"WALKING_DOWNSTAIRS"
20,0.45137871,-0.015351658,-0.082263912,-0.032039944,0.54294276,-0.22500538,"WALKING_DOWNSTAIRS"
20,0.39597797,-0.01580483,-0.07439643,0.2019351,0.40952899,-0.24376654,"WALKING_DOWNSTAIRS"
20,0.15193168,0.0073517037,-0.12147922,0.23845885,0.72079731,0.022878114,"WALKING_DOWNSTAIRS"
20,0.36297669,-0.043583454,-0.10652788,0.26453496,0.96346226,0.10442347,"WALKING_DOWNSTAIRS"
20,0.33614569,-0.036783438,-0.098167419,0.2791903,0.83273772,0.044449656,"WALKING_DOWNSTAIRS"
20,0.24520726,-0.0053145483,-0.12733649,0.21038876,0.4983139,0.053130028,"WALKING_DOWNSTAIRS"
20,0.14175689,0.031915446,0.00108379,0.21866559,0.57710027,-0.056985258,"WALKING_DOWNSTAIRS"
20,0.2290482,-0.019593132,-0.087462263,0.097772912,0.48960141,-0.13869908,"WALKING_DOWNSTAIRS"
20,0.31725053,-0.048111971,-0.1240573,-0.013865393,0.51187078,-0.13756332,"WALKING_DOWNSTAIRS"
20,0.20911069,0.031148217,-0.094096886,-0.02096296,0.37926731,-0.22848752,"WALKING_DOWNSTAIRS"
20,0.25046873,-0.02453063,-0.085242223,0.020241442,0.47760753,-0.095925135,"WALKING_DOWNSTAIRS"
20,0.37615498,0.019176227,-0.15226885,0.015408062,0.5377658,-0.055309155,"WALKING_DOWNSTAIRS"
20,0.44484286,0.00074136587,-0.18912317,0.27788029,0.4184965,0.098456702,"WALKING_DOWNSTAIRS"
20,0.35184244,-0.017012012,-0.078808244,0.077012876,0.65339521,-0.20954506,"WALKING_DOWNSTAIRS"
20,0.16551251,-0.025854709,-0.23914146,-0.030533522,0.87851956,-0.17765985,"WALKING_DOWNSTAIRS"
20,0.36426669,-0.047606982,-0.083100354,0.068732168,0.90703396,-0.077893069,"WALKING_DOWNSTAIRS"
20,0.24124255,0.00064745931,-0.0069297002,0.28818379,0.90161873,-0.14000051,"WALKING_DOWNSTAIRS"
20,0.31751376,-0.029725257,-0.11036996,-0.05019467,0.54937506,-0.021931908,"WALKING_DOWNSTAIRS"
20,0.25560634,-0.028408804,-0.10675935,-0.08226206,0.44982592,-0.18974361,"WALKING_DOWNSTAIRS"
20,0.42209484,0.01916521,-0.086064079,-0.041764106,0.48904207,-0.19754781,"WALKING_DOWNSTAIRS"
20,0.2987442,-0.052431411,-0.13028711,0.016623412,0.60082485,0.11308372,"WALKING_DOWNSTAIRS"
20,0.46013352,0.023488099,-0.11016102,0.012780918,0.47349303,-0.13144759,"WALKING_DOWNSTAIRS"
20,0.17385418,-0.018371087,-0.10778611,0.12933864,0.76737976,-0.22594161,"WALKING_DOWNSTAIRS"
20,0.27092438,-0.025769856,-0.094709213,0.082883337,0.50965094,-0.25769043,"WALKING_DOWNSTAIRS"
20,0.32741452,0.019221289,-0.09161998,0.17871809,0.63521946,-0.25060848,"WALKING_DOWNSTAIRS"
20,0.40083105,-0.014565262,-0.11120733,0.17420865,0.61631188,-0.28973015,"WALKING_DOWNSTAIRS"
20,0.38202362,0.029276804,-0.17495352,0.091655921,0.74946521,-0.25105398,"WALKING_DOWNSTAIRS"
20,0.20246527,0.04329711,-0.064729139,0.098778059,0.65189517,0.10295629,"WALKING_DOWNSTAIRS"
20,0.4036586,-0.0071801733,-0.093900672,-0.095496952,0.30000773,-0.16897501,"WALKING_DOWNSTAIRS"
20,0.18485338,-0.041543376,-0.11706283,-0.15218339,0.31154095,-0.22840606,"WALKING_DOWNSTAIRS"
20,0.13756918,-0.052284355,-0.15425046,0.021405861,0.58318649,-0.30065607,"WALKING_DOWNSTAIRS"
20,0.24239151,-0.035799942,-0.11754041,0.14741837,0.88424394,-0.070224928,"WALKING_DOWNSTAIRS"
20,0.33191637,-0.044417157,-0.077748746,0.19817136,0.80324037,-0.13678552,"WALKING_DOWNSTAIRS"
20,0.20965796,0.017828698,-0.058917718,0.18571084,0.39235217,-0.055058969,"WALKING_DOWNSTAIRS"
20,0.47380906,0.025067765,-0.1293658,0.065682637,0.63888718,-0.41529393,"WALKING_DOWNSTAIRS"
20,0.38658816,-0.02912781,-0.13628752,0.0087485178,0.62857966,-0.32568249,"WALKING_DOWNSTAIRS"
20,0.26902075,-0.0028586686,-0.13436015,0.03912582,0.78823937,-0.31980064,"WALKING_DOWNSTAIRS"
20,0.15919574,0.029013813,-0.13471176,0.045695272,0.57104017,-0.27112057,"WALKING_DOWNSTAIRS"
20,0.15369714,0.0050746934,-0.093664961,-0.057260064,0.3087866,-0.2757637,"WALKING_DOWNSTAIRS"
20,-0.047663634,-0.12549449,-0.2995972,-0.27184095,0.024252817,-0.20044872,"WALKING_UPSTAIRS"
20,0.21142785,0.0082682567,-0.1385657,-0.17050293,-0.0166282,-0.20508588,"WALKING_UPSTAIRS"
20,0.35760955,-0.026352301,-0.1093662,-0.11972054,0.24045152,-0.14545428,"WALKING_UPSTAIRS"
20,0.41753464,-0.015953037,-0.12982931,-0.12569884,0.16636058,-0.15617702,"WALKING_UPSTAIRS"
